path	state	category	tracked	lines	notes
apps/web/lib/services/security-monitoring-service.ts	review-pending	human	tracked	436	
apps/web/lib/services/subscription-service.ts	review-pending	human	tracked	575	
apps/web/lib/session/sessionStorage.ts	review-pending	human	tracked	401	
apps/web/lib/storageFallback.ts	review-pending	human	tracked	19	
apps/web/lib/stripe-config.ts	review-pending	human	tracked	8	
apps/web/lib/stripe-types.ts	review-pending	human	tracked	67	
apps/web/lib/supabase-server.ts	review-pending	human	tracked	85	
apps/web/lib/supabase.ts	review-pending	human	tracked	139	
apps/web/lib/taskMetadata.ts	review-pending	human	tracked	5	
apps/web/lib/tauri-mock.ts	review-pending	human	tracked	100	
apps/web/lib/toolDisplayNames.ts	review-pending	human	tracked	554	
apps/web/lib/utils.ts	review-pending	human	tracked	1	
apps/web/lib/validate-env.ts	review-pending	human	tracked	314	
apps/web/lib/validations/__tests__/tool-calls.test.ts	review-pending	human	tracked	125	
apps/web/lib/validations/chat.ts	review-pending	human	tracked	90	
apps/web/lib/validations/checkout.ts	review-pending	human	tracked	14	
apps/web/lib/validations/claim-offer.ts	review-pending	human	tracked	15	
apps/web/lib/validations/device.ts	review-pending	human	tracked	51	
apps/web/lib/validations/llm.ts	review-pending	human	tracked	71	
apps/web/lib/validations/path.ts	review-pending	human	tracked	118	
apps/web/lib/validations/tool-calls.ts	review-pending	human	tracked	41	
apps/web/lib/video-task-store.ts	review-pending	human	tracked	46	
apps/web/next.config.ts	review-pending	human	tracked	119	
apps/web/package.json	review-pending	human	tracked	148	
apps/web/playwright.config.ts	review-pending	human	tracked	74	
apps/web/pnpm-workspace.yaml	review-pending	human	tracked	5	
apps/web/postcss.config.mjs	review-pending	human	tracked	7	
apps/web/providers/ThemeProvider.tsx	review-pending	human	tracked	8	
apps/web/proxy.ts	review-pending	human	tracked	92	
apps/web/public/app-preview.png	skip-binary	binary-asset	tracked		
apps/web/public/apple-touch-icon.png	skip-binary	binary-asset	tracked		
apps/web/public/downloads/agi-workforce-mac.dmg	skip-binary	binary-asset	tracked		
apps/web/public/file.svg	review-pending	human	tracked	1	
apps/web/public/globe.svg	review-pending	human	tracked	1	
apps/web/public/icons/browser.svg	review-pending	human	tracked	1	
apps/web/public/icons/filesystem.svg	review-pending	human	tracked	1	
apps/web/public/icons/ollama.svg	review-pending	human	tracked	1	
apps/web/public/icons/terminal.svg	review-pending	human	tracked	1	
apps/web/public/icons/vision.svg	review-pending	human	tracked	1	
apps/web/public/logo-192.png	skip-binary	binary-asset	tracked		
apps/web/public/logo-512.png	skip-binary	binary-asset	tracked		
apps/web/public/logo.png	skip-binary	binary-asset	tracked		
apps/web/public/next.svg	review-pending	human	tracked	1	
apps/web/public/og-image.svg	review-pending	human	tracked	56	
apps/web/public/openapi.json	review-pending	human	tracked	382	
apps/web/public/providers/agi-cloud.svg	review-pending	human	tracked	1	
apps/web/public/providers/anthropic.svg	review-pending	human	tracked	1	
apps/web/public/providers/custom-openai-compatible.svg	review-pending	human	tracked	1	
apps/web/public/providers/deepseek.svg	review-pending	human	tracked	1	
apps/web/public/providers/google.svg	review-pending	human	tracked	1	
apps/web/public/providers/lmstudio.svg	review-pending	human	tracked	1	
apps/web/public/providers/moonshot.svg	review-pending	human	tracked	1	
apps/web/public/providers/ollama.svg	review-pending	human	tracked	1	
apps/web/public/providers/openai.svg	review-pending	human	tracked	1	
apps/web/public/providers/perplexity.svg	review-pending	human	tracked	1	
apps/web/public/providers/qwen.svg	review-pending	human	tracked	1	
apps/web/public/providers/xai.svg	review-pending	human	tracked	1	
apps/web/public/providers/zhipu.svg	review-pending	human	tracked	1	
apps/web/public/robots.txt	review-pending	human	tracked	7	
apps/web/public/vercel.svg	review-pending	human	tracked	1	
apps/web/public/window.svg	review-pending	human	tracked	1	
apps/web/scripts/a11y-audit.mjs	review-pending	human	tracked	137	
apps/web/scripts/audit-legacy-keys.ts	review-pending	human	tracked	214	
apps/web/scripts/build-chat-spa.sh	review-pending	human	tracked	18	
apps/web/scripts/build-with-chat.sh	review-pending	human	tracked	17	
apps/web/scripts/fix_all_imports.cjs	review-pending	human	tracked	75	
apps/web/scripts/fix_final_ts.cjs	review-pending	human	tracked	71	
apps/web/scripts/fix_imports.cjs	review-pending	human	tracked	75	
apps/web/scripts/perf-profile.js	review-pending	human	tracked	107	
apps/web/scripts/test-llm-keys.ts	review-pending	human	tracked	121	
apps/web/scripts/vendor-provider-icons.mjs	review-pending	human	tracked	94	
apps/web/services/__tests__/api-error-handler.test.ts	review-pending	human	tracked	157	
apps/web/services/__tests__/download.test.ts	review-pending	human	tracked	44	
apps/web/services/__tests__/state-recovery-service.test.ts	review-pending	human	tracked	166	
apps/web/services/__tests__/supabaseAuth.test.ts	review-pending	human	tracked	41	
apps/web/services/api-error-handler.ts	review-pending	human	tracked	219	
apps/web/services/auth.ts	review-pending	human	tracked	15	
apps/web/services/download.ts	review-pending	human	tracked	16	
apps/web/services/inter-agent-service.ts	review-pending	human	tracked	65	
apps/web/services/state-recovery-service.ts	review-pending	human	tracked	170	
apps/web/services/supabase-server.ts	review-pending	human	tracked	41	
apps/web/services/supabase.ts	review-pending	human	tracked	23	
apps/web/services/supabaseAuth.ts	review-pending	human	tracked	46	
apps/web/shared/components/AnimatedAvatar.tsx	review-pending	human	tracked	118	
apps/web/shared/components/CookieConsent.tsx	review-pending	human	tracked	205	
apps/web/shared/components/EmptyState.tsx	review-pending	human	tracked	68	
apps/web/shared/components/ErrorBoundary.tsx	review-pending	human	tracked	203	
apps/web/shared/components/ErrorCard.tsx	review-pending	human	tracked	60	
apps/web/shared/components/HireButton.tsx	review-pending	human	tracked	178	
apps/web/shared/components/LazyLoadWrapper.tsx	review-pending	human	tracked	49	
apps/web/shared/components/LazyLoadingFallback.tsx	review-pending	human	tracked	10	
apps/web/shared/components/ScrollToTop.tsx	review-pending	human	tracked	20	
apps/web/shared/components/ThemeConstants.ts	review-pending	human	tracked	21	
apps/web/shared/components/ThemeContext.ts	review-pending	human	tracked	10	
apps/web/shared/components/ThemeProvider.tsx	review-pending	human	tracked	78	
apps/web/shared/components/__tests__/ThemeProvider.test.tsx	review-pending	human	tracked	207	
apps/web/shared/components/__tests__/theme-contrast.test.ts	review-pending	human	tracked	210	
apps/web/shared/components/accessibility/AccessibilityAudit.tsx	review-pending	human	tracked	294	
apps/web/shared/components/accessibility/AccessibilitySettings.tsx	review-pending	human	tracked	143	
apps/web/shared/components/accessibility/AccessibleButton.tsx	review-pending	human	tracked	68	
apps/web/shared/components/accessibility/AccessibleForm.tsx	review-pending	human	tracked	69	
apps/web/shared/components/accessibility/AccessibleInput.tsx	review-pending	human	tracked	114	
apps/web/shared/components/accessibility/ScreenReaderOnly.tsx	review-pending	human	tracked	13	
apps/web/shared/components/accessibility/SkipLink.tsx	review-pending	human	tracked	34	
apps/web/shared/components/dashboard/QuickActions.tsx	review-pending	human	tracked	137	
apps/web/shared/components/dashboard/RecentActivity.tsx	review-pending	human	tracked	129	
apps/web/shared/components/dashboard/StatCard.tsx	review-pending	human	tracked	63	
apps/web/shared/components/dashboard/WelcomeBanner.tsx	review-pending	human	tracked	345	
apps/web/shared/components/layout/DashboardHeader.tsx	review-pending	human	tracked	212	
apps/web/shared/components/layout/DashboardSidebar.tsx	review-pending	human	tracked	194	
apps/web/shared/components/layout/Header.tsx	review-pending	human	tracked	400	
apps/web/shared/components/layout/PublicFooter.tsx	review-pending	human	tracked	157	
apps/web/shared/components/layout/PublicHeader.tsx	review-pending	human	tracked	380	
apps/web/shared/components/media/GeneratedImagePreview.tsx	review-pending	human	tracked	203	
apps/web/shared/components/media/GeneratedVideoPreview.tsx	review-pending	human	tracked	351	
apps/web/shared/components/seo/SEOHead.tsx	review-pending	human	tracked	62	
apps/web/shared/components/ui/avatar.tsx	review-pending	human	tracked	45	
apps/web/shared/components/ui/badge.tsx	review-pending	human	tracked	32	
apps/web/shared/components/ui/button.tsx	review-pending	human	tracked	48	
apps/web/shared/components/ui/collapsible.tsx	review-pending	human	tracked	9	
apps/web/shared/components/ui/input.tsx	review-pending	human	tracked	24	
apps/web/shared/components/ui/progress.tsx	review-pending	human	tracked	23	
apps/web/shared/components/ui/scroll-area.tsx	review-pending	human	tracked	44	
apps/web/shared/components/ui/select.tsx	review-pending	human	tracked	150	
apps/web/shared/components/ui/separator.tsx	review-pending	human	tracked	24	
apps/web/shared/config/index.ts	review-pending	human	tracked	6	
apps/web/shared/config/supported-models.ts	review-pending	human	tracked	150	
apps/web/shared/hooks/index.ts	review-pending	human	tracked	51	
apps/web/shared/hooks/use-mobile.tsx	review-pending	human	tracked	19	
apps/web/shared/hooks/use-tier-bridge.ts	review-pending	human	tracked	41	
apps/web/shared/hooks/use-toast.ts	review-pending	human	tracked	191	
apps/web/shared/hooks/useAccessibility.ts	review-pending	human	tracked	361	
apps/web/shared/hooks/useAnalytics.ts	review-pending	human	tracked	230	
apps/web/shared/hooks/useAutoScroll.ts	review-pending	human	tracked	65	
apps/web/shared/hooks/useChatState.ts	review-pending	human	tracked	225	
apps/web/shared/hooks/usePerformanceOptimization.ts	review-pending	human	tracked	313	
apps/web/shared/hooks/useRealtime.ts	review-pending	human	tracked	93	
apps/web/shared/hooks/useSessionTimeout.test.ts	review-pending	human	tracked	224	
apps/web/shared/hooks/useSessionTimeout.ts	review-pending	human	tracked	427	
apps/web/shared/hooks/useThemeContext.ts	review-pending	human	tracked	10	
apps/web/shared/lib/accessibility.ts	review-pending	human	tracked	358	
apps/web/shared/lib/agent-context-stub.ts	review-pending	human	tracked	20	
apps/web/shared/lib/api-enhanced.ts	review-pending	human	tracked	265	
apps/web/shared/lib/api.ts	review-pending	human	tracked	900	
apps/web/shared/lib/async-hooks-stub.ts	review-pending	human	tracked	42	
apps/web/shared/lib/cache.ts	review-pending	human	tracked	722	
apps/web/shared/lib/date-utils.ts	review-pending	human	tracked	89	
apps/web/shared/lib/design-tokens.ts	review-pending	human	tracked	244	
apps/web/shared/lib/empty-module.ts	review-pending	human	tracked	4	
apps/web/shared/lib/error-utils.ts	review-pending	human	tracked	544	
apps/web/shared/lib/logger.ts	review-pending	human	tracked	57	
apps/web/shared/lib/security.ts	review-pending	human	tracked	1000	
apps/web/shared/lib/sentry.ts	review-pending	human	tracked	159	
apps/web/shared/lib/stripe.ts	review-pending	human	tracked	741	
apps/web/shared/lib/supabase-client.ts	review-pending	human	tracked	61	
apps/web/shared/lib/useCache.ts	review-pending	human	tracked	81	
apps/web/shared/lib/utils.ts	review-pending	human	tracked	6	
apps/web/shared/lib/websocket.ts	review-pending	human	tracked	512	
apps/web/shared/services/realtimeService.ts	review-pending	human	tracked	345	
apps/web/shared/stores/__tests__/workforce-wave4.test.ts	review-pending	human	tracked	486	
apps/web/shared/stores/agent-metrics-store.test.ts	review-pending	human	tracked	560	
apps/web/shared/stores/agent-metrics-store.ts	review-pending	human	tracked	401	
apps/web/shared/stores/artifact-store.test.ts	review-pending	human	tracked	449	
apps/web/shared/stores/artifact-store.ts	review-pending	human	tracked	232	
apps/web/shared/stores/authentication-store.test.ts	review-pending	human	tracked	676	
apps/web/shared/stores/authentication-store.ts	review-pending	human	tracked	430	
apps/web/shared/stores/chat-store.test.ts	review-pending	human	tracked	813	
apps/web/shared/stores/chat-store.ts	review-pending	human	tracked	1244	
apps/web/shared/stores/company-hub-store.test.ts	review-pending	human	tracked	596	
apps/web/shared/stores/company-hub-store.ts	review-pending	human	tracked	630	
apps/web/shared/stores/global-settings-store.test.ts	review-pending	human	tracked	343	
apps/web/shared/stores/global-settings-store.ts	review-pending	human	tracked	252	
apps/web/shared/stores/index.ts	review-pending	human	tracked	247	
apps/web/shared/stores/layout-store.test.ts	review-pending	human	tracked	386	
apps/web/shared/stores/layout-store.ts	review-pending	human	tracked	264	
apps/web/shared/stores/mission-control-store.test.ts	review-pending	human	tracked	549	
apps/web/shared/stores/mission-control-store.ts	review-pending	human	tracked	531	
apps/web/shared/stores/model-store.ts	review-pending	human	tracked	235	
apps/web/shared/stores/multi-agent-chat-store.test.ts	review-pending	human	tracked	862	
apps/web/shared/stores/multi-agent-chat-store.ts	review-pending	human	tracked	1161	
apps/web/shared/stores/notification-store.test.ts	review-pending	human	tracked	655	
apps/web/shared/stores/notification-store.ts	review-pending	human	tracked	626	
apps/web/shared/stores/query-client.ts	review-pending	human	tracked	511	
apps/web/shared/stores/usage-warning-store.test.ts	review-pending	human	tracked	276	
apps/web/shared/stores/usage-warning-store.ts	review-pending	human	tracked	117	
apps/web/shared/stores/user-profile-store.test.ts	review-pending	human	tracked	437	
apps/web/shared/stores/user-profile-store.ts	review-pending	human	tracked	196	
apps/web/shared/stores/workforce-store.test.ts	review-pending	human	tracked	508	
apps/web/shared/stores/workforce-store.ts	review-pending	human	tracked	483	
apps/web/shared/types/ai-employee.ts	review-pending	human	tracked	221	
apps/web/shared/types/common.ts	review-pending	human	tracked	576	
apps/web/shared/types/complete-ai-employee.ts	review-pending	human	tracked	765	
apps/web/shared/types/employee.ts	review-pending	human	tracked	114	
apps/web/shared/types/index.ts	review-pending	human	tracked	621	
apps/web/shared/types/multi-agent-chat.ts	review-pending	human	tracked	462	
apps/web/shared/types/store-types.ts	review-pending	human	tracked	402	
apps/web/shared/types/supabase-extended.ts	review-pending	human	tracked	105	
apps/web/shared/types/supabase.ts	review-pending	human	tracked	1643	
apps/web/shared/ui/__tests__/theme-toggle.test.tsx	review-pending	human	tracked	81	
apps/web/shared/ui/accordion.tsx	review-pending	human	tracked	52	
apps/web/shared/ui/ai-prompt-box.tsx	review-pending	human	tracked	808	
apps/web/shared/ui/alert-dialog.tsx	review-pending	human	tracked	115	
apps/web/shared/ui/alert.tsx	review-pending	human	tracked	81	
apps/web/shared/ui/animated-beam.tsx	review-pending	human	tracked	111	
apps/web/shared/ui/animated-gradient-text.tsx	review-pending	human	tracked	29	
apps/web/shared/ui/aspect-ratio.tsx	review-pending	human	tracked	5	
apps/web/shared/ui/avatar-with-fallback.tsx	review-pending	human	tracked	79	
apps/web/shared/ui/avatar.tsx	review-pending	human	tracked	44	
apps/web/shared/ui/badge-variants.ts	review-pending	human	tracked	20	
apps/web/shared/ui/badge.tsx	review-pending	human	tracked	14	
apps/web/shared/ui/bento-grid.tsx	review-pending	human	tracked	123	
apps/web/shared/ui/breadcrumb.tsx	review-pending	human	tracked	101	
apps/web/shared/ui/button-variants.ts	review-pending	human	tracked	27	
apps/web/shared/ui/button.test.tsx	review-pending	human	tracked	438	
apps/web/shared/ui/button.tsx	review-pending	human	tracked	84	
apps/web/shared/ui/calendar.tsx	review-pending	human	tracked	61	
apps/web/shared/ui/card.tsx	review-pending	human	tracked	91	
apps/web/shared/ui/carousel.tsx	review-pending	human	tracked	240	
apps/web/shared/ui/chat-bubble.tsx	review-pending	human	tracked	104	
apps/web/shared/ui/chat-input.tsx	review-pending	human	tracked	28	
apps/web/shared/ui/chat-message-list.tsx	review-pending	human	tracked	57	
apps/web/shared/ui/checkbox.tsx	review-pending	human	tracked	41	
apps/web/shared/ui/collapsible.tsx	review-pending	human	tracked	9	
apps/web/shared/ui/command.tsx	review-pending	human	tracked	148	
apps/web/shared/ui/context-menu.tsx	review-pending	human	tracked	187	
apps/web/shared/ui/countdown-timer.tsx	review-pending	human	tracked	105	
apps/web/shared/ui/countdown-utils.ts	review-pending	human	tracked	14	
apps/web/shared/ui/data-table-helpers.tsx	review-pending	human	tracked	24	
apps/web/shared/ui/data-table.tsx	review-pending	human	tracked	252	
apps/web/shared/ui/dialog.test.tsx	review-pending	human	tracked	629	
apps/web/shared/ui/dialog.tsx	review-pending	human	tracked	127	
apps/web/shared/ui/drawer.tsx	review-pending	human	tracked	98	
apps/web/shared/ui/dropdown-menu.tsx	review-pending	human	tracked	197	
apps/web/shared/ui/expandable-chat-demo.tsx	review-pending	human	tracked	148	
apps/web/shared/ui/expandable-chat.tsx	review-pending	human	tracked	132	
apps/web/shared/ui/floating-dock.tsx	review-pending	human	tracked	78	
apps/web/shared/ui/form-hooks.ts	review-pending	human	tracked	44	
apps/web/shared/ui/form.test.tsx	review-pending	human	tracked	666	
apps/web/shared/ui/form.tsx	review-pending	human	tracked	115	
apps/web/shared/ui/hover-card.tsx	review-pending	human	tracked	27	
apps/web/shared/ui/index.ts	review-pending	human	tracked	332	
apps/web/shared/ui/input-otp.tsx	review-pending	human	tracked	81	
apps/web/shared/ui/input.test.tsx	review-pending	human	tracked	474	
apps/web/shared/ui/input.tsx	review-pending	human	tracked	52	
apps/web/shared/ui/interactive-hover-card.tsx	review-pending	human	tracked	72	
apps/web/shared/ui/label.tsx	review-pending	human	tracked	19	
apps/web/shared/ui/loading-spinner.test.tsx	review-pending	human	tracked	261	
apps/web/shared/ui/loading-spinner.tsx	review-pending	human	tracked	31	
apps/web/shared/ui/menubar.tsx	review-pending	human	tracked	219	
apps/web/shared/ui/message-loading.tsx	review-pending	human	tracked	47	
apps/web/shared/ui/missing-modules.d.ts	review-pending	human	tracked	283	
apps/web/shared/ui/navigation-menu-variants.ts	review-pending	human	tracked	5	
apps/web/shared/ui/navigation-menu.tsx	review-pending	human	tracked	115	
apps/web/shared/ui/pagination.tsx	review-pending	human	tracked	99	
apps/web/shared/ui/particles.tsx	review-pending	human	tracked	108	
apps/web/shared/ui/popover.tsx	review-pending	human	tracked	29	
apps/web/shared/ui/premium-loading.tsx	review-pending	human	tracked	160	
apps/web/shared/ui/progress.tsx	review-pending	human	tracked	68	
apps/web/shared/ui/radio-group.tsx	review-pending	human	tracked	36	
apps/web/shared/ui/resizable-panels.tsx	review-pending	human	tracked	53	
apps/web/shared/ui/resizable.tsx	review-pending	human	tracked	48	
apps/web/shared/ui/scroll-area.tsx	review-pending	human	tracked	44	
apps/web/shared/ui/select.tsx	review-pending	human	tracked	167	
apps/web/shared/ui/separator.tsx	review-pending	human	tracked	24	
apps/web/shared/ui/sheet.tsx	review-pending	human	tracked	120	
apps/web/shared/ui/sidebar-constants.ts	review-pending	human	tracked	6	
apps/web/shared/ui/sidebar-hooks.ts	review-pending	human	tracked	22	
apps/web/shared/ui/sidebar-variants.ts	review-pending	human	tracked	23	
apps/web/shared/ui/sidebar.tsx	review-pending	human	tracked	694	
apps/web/shared/ui/skeleton-card.tsx	review-pending	human	tracked	8	
apps/web/shared/ui/skeleton-loader.tsx	review-pending	human	tracked	142	
apps/web/shared/ui/skeleton.tsx	review-pending	human	tracked	7	
apps/web/shared/ui/slider.tsx	review-pending	human	tracked	47	
apps/web/shared/ui/sonner-utils.ts	review-pending	human	tracked	3	
apps/web/shared/ui/sonner.tsx	review-pending	human	tracked	27	
apps/web/shared/ui/spotlight.tsx	review-pending	human	tracked	73	
apps/web/shared/ui/switch.tsx	review-pending	human	tracked	42	
apps/web/shared/ui/table.tsx	review-pending	human	tracked	95	
apps/web/shared/ui/tabs.tsx	review-pending	human	tracked	63	
apps/web/shared/ui/textarea.tsx	review-pending	human	tracked	50	
apps/web/shared/ui/theme-toggle.tsx	review-pending	human	tracked	42	
apps/web/shared/ui/toast.test.tsx	review-pending	human	tracked	590	
apps/web/shared/ui/toast.tsx	review-pending	human	tracked	122	
apps/web/shared/ui/toaster.tsx	review-pending	human	tracked	31	
apps/web/shared/ui/toggle-group.tsx	review-pending	human	tracked	55	
apps/web/shared/ui/toggle-variants.ts	review-pending	human	tracked	22	
apps/web/shared/ui/toggle.tsx	review-pending	human	tracked	21	
apps/web/shared/ui/tooltip.tsx	review-pending	human	tracked	29	
apps/web/shared/ui/use-toast.ts	review-pending	human	tracked	3	
apps/web/shared/utils/avatar-utils.test.ts	review-pending	human	tracked	160	
apps/web/shared/utils/avatar-utils.ts	review-pending	human	tracked	90	
apps/web/shared/utils/browser-utils.ts	review-pending	human	tracked	386	
apps/web/shared/utils/error-handling.ts	review-pending	human	tracked	42	
apps/web/shared/utils/html-sanitizer.ts	review-pending	human	tracked	423	
apps/web/shared/utils/sitemap-generator.ts	review-pending	human	tracked	81	
apps/web/shared/utils/validation-schemas.ts	review-pending	human	tracked	311	
apps/web/src/README.md	review-pending	human	tracked	53	
apps/web/src/core/index.ts	review-pending	human	tracked	12	
apps/web/src/data/index.ts	review-pending	human	tracked	15	
apps/web/src/entry/index.ts	review-pending	human	tracked	12	
apps/web/src/features/analytics/components/ActivityTable.tsx	review-pending	human	tracked	258	
apps/web/src/features/analytics/components/AnalyticsSummaryCard.tsx	review-pending	human	tracked	58	
apps/web/src/features/analytics/components/SimpleBarChart.tsx	review-pending	human	tracked	54	
apps/web/src/features/analytics/components/SimpleLineChart.tsx	review-pending	human	tracked	154	
apps/web/src/features/analytics/index.ts	review-pending	human	tracked	15	
apps/web/src/features/analytics/pages/AnalyticsDashboard.tsx	review-pending	human	tracked	474	
apps/web/src/features/index.ts	review-pending	human	tracked	25	
apps/web/src/features/media/index.ts	review-pending	human	tracked	24	
apps/web/src/features/media/services/media-api-service.ts	review-pending	human	tracked	174	
apps/web/src/features/projects/components/ProjectSettingsDialog.tsx	review-pending	human	tracked	310	
apps/web/src/features/projects/components/ProjectSidebar.tsx	review-pending	human	tracked	200	
apps/web/src/features/projects/index.ts	review-pending	human	tracked	13	
apps/web/src/features/projects/stores/project-store.ts	review-pending	human	tracked	117	
apps/web/src/features/schedules/components/ScheduleCard.tsx	review-pending	human	tracked	193	
apps/web/src/features/schedules/components/ScheduleForm.tsx	review-pending	human	tracked	338	
apps/web/src/features/schedules/components/ScheduleNotificationSettings.tsx	review-pending	human	tracked	105	
apps/web/src/features/schedules/components/ScheduleRunHistory.tsx	review-pending	human	tracked	133	
apps/web/src/features/schedules/index.ts	review-pending	human	tracked	26	
apps/web/src/features/schedules/stores/schedule-store.ts	review-pending	human	tracked	312	
apps/web/src/features/schedules/types/index.ts	review-pending	human	tracked	181	
apps/web/src/features/support/index.ts	review-pending	human	tracked	11	
apps/web/src/features/support/pages/SupportPage.test.tsx	review-pending	human	tracked	239	
apps/web/src/features/support/services/support-service.ts	review-pending	human	tracked	445	
apps/web/src/features/teams/components/TeamSettingsPanel.tsx	review-pending	human	tracked	518	
apps/web/src/features/teams/components/TeamSwitcher.tsx	review-pending	human	tracked	249	
apps/web/src/features/teams/index.ts	review-pending	human	tracked	13	
apps/web/src/features/teams/stores/team-store.ts	review-pending	human	tracked	449	
apps/web/src/integrations/index.ts	review-pending	human	tracked	15	
apps/web/src/platform/index.ts	review-pending	human	tracked	17	
apps/web/src/ui/index.ts	review-pending	human	tracked	15	
apps/web/stores/agentStatusStore.ts	review-pending	human	tracked	299	
apps/web/stores/apiKeysStore.ts	review-pending	human	tracked	34	
apps/web/stores/browserActivityStore.ts	review-pending	human	tracked	78	
apps/web/stores/chatStore.ts	review-pending	human	tracked	448	
apps/web/stores/mediaStore.ts	review-pending	human	tracked	61	
apps/web/stores/settingsStore.ts	review-pending	human	tracked	117	
apps/web/stores/uiStore.ts	review-pending	human	tracked	24	
apps/web/stores/unified/accountStore.ts	review-pending	human	tracked	4	
apps/web/stores/unified/artifactStore.ts	review-pending	human	tracked	1	
apps/web/stores/unified/auth.ts	review-pending	human	tracked	313	
apps/web/stores/unified/billingUsage.ts	review-pending	human	tracked	233	
apps/web/stores/unified/chat/agentStore.ts	review-pending	human	tracked	566	
apps/web/stores/unified/chat/chatStore.ts	review-pending	human	tracked	1653	
apps/web/stores/unified/chat/index.ts	review-pending	human	tracked	152	
apps/web/stores/unified/chat/toolStore.ts	review-pending	human	tracked	861	
apps/web/stores/unified/chat/types.ts	review-pending	human	tracked	219	
apps/web/stores/unified/codeStore.ts	review-pending	human	tracked	1	
apps/web/stores/unified/customInstructionsStore.ts	review-pending	human	tracked	1	
apps/web/stores/unified/desktop-stubs.ts	review-pending	human	tracked	102	
apps/web/stores/unified/executionStore.ts	review-pending	human	tracked	37	
apps/web/stores/unified/mediaGenerationStore.ts	review-pending	human	tracked	94	
apps/web/stores/unified/modelStore.ts	review-pending	human	tracked	14	
apps/web/stores/unified/projectStore.ts	review-pending	human	tracked	73	
apps/web/stores/unified/settingsStore.ts	review-pending	human	tracked	106	
apps/web/stores/unified/ui.ts	review-pending	human	tracked	1140	
apps/web/stores/unified/unifiedChatStore.ts	review-pending	human	tracked	764	
apps/web/supabase/.gitignore	review-pending	human	tracked	8	
apps/web/supabase/README.md	review-pending	human	tracked	19	
apps/web/supabase/config.toml	review-pending	human	tracked	382	
apps/web/supabase/migrations/20241223_init.sql	review-pending	human	tracked	56	
apps/web/supabase/migrations/20260101000000_consolidated_schema.sql	review-pending	human	tracked	831	
apps/web/supabase/migrations/20260101000001_add_missing_functions.sql	review-pending	human	tracked	462	
apps/web/supabase/migrations/20260101000002_fix_functions.sql	review-pending	human	tracked	455	
apps/web/supabase/migrations/20260101000003_add_stripe_integration.sql	review-pending	human	tracked	128	
apps/web/supabase/migrations/20260104000001_add_credits_function.sql	review-pending	human	tracked	62	
apps/web/supabase/migrations/20260105000000_optimize_rls_policies.sql	review-pending	human	tracked	53	
apps/web/supabase/migrations/20260106000000_add_device_authorization.sql	review-pending	human	tracked	230	
apps/web/supabase/migrations/20260107000000_fix_duplicate_indexes_and_rls.sql	review-pending	human	tracked	35	
apps/web/supabase/migrations/20260108000000_lock_down_credit_rpcs.sql	review-pending	human	tracked	412	
apps/web/supabase/migrations/20260108000001_fix_device_authorization_flow.sql	review-pending	human	tracked	69	
apps/web/supabase/migrations/20260108000002_fix_claim_beta_invite_rpc_security.sql	review-pending	human	tracked	131	
apps/web/supabase/migrations/20260108000003_add_device_token_consumption_rpc.sql	review-pending	human	tracked	84	
apps/web/supabase/migrations/20260108000004_fix_stripe_webhook_idempotency.sql	review-pending	human	tracked	207	
apps/web/supabase/migrations/20260109100000_fix_database_cleanup_and_security.sql	review-pending	human	tracked	203	
apps/web/supabase/migrations/20260110000000_add_desktop_devices.sql	review-pending	human	tracked	85	
apps/web/supabase/migrations/20260110000001_add_credit_idempotency.sql	review-pending	human	tracked	280	
apps/web/supabase/migrations/20260110000002_add_sync_data.sql	review-pending	human	tracked	97	
apps/web/supabase/migrations/20260110000003_add_mobile_devices.sql	review-pending	human	tracked	91	
apps/web/supabase/migrations/20260115000000_critical_fixes_gdpr_compliance.sql	review-pending	human	tracked	514	
apps/web/supabase/migrations/20260115100000_release_management.sql	review-pending	human	tracked	391	
apps/web/supabase/migrations/20260117000000_add_web_chat.sql	review-pending	human	tracked	93	
apps/web/supabase/migrations/20260118000000_add_missing_rls_policies.sql	review-pending	human	tracked	612	
apps/web/supabase/migrations/20260121000000_remove_unused_indexes.sql	review-pending	human	tracked	27	
apps/web/supabase/migrations/20260122000000_add_security_audit_logs.sql	review-pending	human	tracked	71	
apps/web/supabase/migrations/20260125000000_cleanup_unused_tables.sql	review-pending	human	tracked	63	
apps/web/supabase/migrations/20260128000000_add_missing_fk_indexes.sql	review-pending	human	tracked	43	
apps/web/supabase/migrations/20260222000000_add_waitlist_table.sql	review-pending	human	tracked	34	
apps/web/supabase/migrations/20260223000000_resilience_security_fixes.sql	review-pending	human	tracked	169	
apps/web/supabase/migrations/20260224000000_add_sso_connections.sql	review-pending	human	tracked	76	
apps/web/supabase/migrations/20260224000001_add_scim_fields.sql	review-pending	human	tracked	66	
apps/web/supabase/migrations/20260225000000_fix_feedback_rls.sql	review-pending	human	tracked	6	
apps/web/supabase/migrations/20260226000000_add_pinned_to_web_conversations.sql	review-pending	human	tracked	10	
apps/web/supabase/migrations/20260226100000_add_messaging_connections.sql	review-pending	human	tracked	23	
apps/web/supabase/migrations/20260226100001_add_user_memories.sql	review-pending	human	tracked	22	
apps/web/supabase/migrations/20260226100002_add_scheduled_tasks.sql	review-pending	human	tracked	59	
apps/web/supabase/migrations/20260226100003_add_conversation_tags.sql	review-pending	human	tracked	23	
